,K_star,K_r_o,K_r_e,K_rstar_e
0,-6.815135592689656,-9.035760763625431,-4.665013280286012,-4.077961996142983
1,-22.04063179599464,-11.035951321488488,-9.698311477409876,-2.2879473499141465
2,-3.490235992307344,5.213684079003304,-9.249265713735118,-3.2813315353029893
3,8.73946472270072,9.284005385910078,-6.950992312802669,-4.790397251814438
4,-28.369888928782835,-13.289005680974066,-6.165903407673958,2.8921991480259566
5,-16.815656579605076,-8.430638320987104,-4.173652477711965,1.4934246668381856
6,-27.593121548108773,-14.983944232318915,-1.3219439644918136,6.70300354287459
7,11.293578370904726,8.58492403741142,-9.510193661598617,-9.231240331931948
8,2.404773312803906,-0.33408641435429054,-4.720767113881728,-4.474718736729311
9,-17.78939564600332,-8.798157690755072,2.434155413591813,8.106598400853535
10,-1.358714265354756,-3.605810728567076,-11.429556663844984,-10.566424130323876
11,9.445458586512586,7.002937976133163,-9.917012730873916,-9.025161504530903
12,-20.001565276257566,-11.580242285464642,-9.325118250628687,-3.524317406081005
13,-2.0645765471344095,7.582047726090511,-9.51064103436142,-2.8318033500511515
14,-17.456832705338364,-12.91264119805593,-3.287648782296845,0.7979861520369216
15,-18.011408784057764,-13.301363349906518,-11.442625843264983,-7.124126769907159
16,-15.62320342235454,-6.546410135585986,-6.8861370262810375,-0.9461946872921292
17,-17.66819718055824,-11.369733422458422,-9.784318552600416,-4.955482728087426
18,-31.50110814007986,-12.71126172094334,-11.004610005398906,0.3406193130838817
19,3.2118094311303054,2.8322389408345217,-3.143577181946748,-1.4216446183375773
20,-15.531936319300646,-7.117183603365809,-8.611130151701037,-2.9967956288478907
21,0.9795872226133628,-2.066464171230506,-11.039961991819737,-10.599264066768555
22,3.634486400212227,0.9219549351369158,-11.65196919546234,-10.866340512301553
23,-25.96791821604498,-13.561200749831462,-8.525047331252333,-0.923809059903971
24,-14.581906073409986,-12.219821846690943,-9.646655983672014,-7.014252681632377
25,-10.844773353898166,-4.459136177885423,-10.491819882883174,-5.633197002208407
26,-12.863880189918339,-8.379170073836596,-9.445937339462912,-5.704050561798473
27,-37.877545329156916,-17.49169333563783,-10.736325279919955,1.4110411034765455
28,-28.977481084590234,-15.904803063092334,-7.227066228092587,0.7176238869770968
