K_star,K_r_o,K_r_e,K_rstar_e
-10.679249605454544,-4.945103096421438,-5.925356599221182,-3.338409486726449
10.124635273156152,5.051720638984247,-11.990978528059452,-12.041503028391308
-7.172798890057953,-4.949856633912382,-11.108088908968774,-8.883224073032613
-2.73954487995373,-4.831930643831805,-7.691832554813526,-7.004552431712522
-4.564521419652605,-4.416322914539428,-7.129534924705837,-4.929273961396525
4.017628464997495,-0.977616933581362,-7.1449979520861895,-7.131235932101474
-8.102142318885777,-4.368752001895829,-7.0385240762270875,-3.026070201524172
-8.213991199144592,-4.313476691080422,-4.779675490577273,-0.7016407649815832
7.368769563579205,2.2954650332955557,-7.781699335235157,-7.819818685732827
6.105439826065106,0.7727848348907078,-5.221942525396361,-5.403785901744002
5.643463903349892,0.7257093059566033,-6.125847112363245,-6.081014160721134
-6.196071203543333,-4.54666443996971,-5.05845842282942,-2.3207008549070283
-10.866477676187893,-4.748991369564683,-10.139557048348212,-5.32519472139284
-6.966775801657033,-4.913751716776794,-9.645050637811222,-9.110974974033205
-8.505720607104895,-4.808740400303401,-5.160910875894495,-1.7943752462452505
10.629172154910624,5.50559615238213,-12.841159035664074,-12.946417626976025
-4.6898106740707295,-4.3537944212680895,-2.711695882378212,-0.4267826108775874
-7.167770830393145,-4.843305652996947,-4.007578501211936,-1.0574947532721248
-6.552849085662751,-4.7851872339111114,-6.604499885396675,-4.206408940176904
10.24827008756115,5.342431336562119,-7.674399436113814,-7.674624831553986
14.60196061437119,9.998447045728486,-12.056494777548494,-11.748121255983198
-8.542312213699324,-5.036047882037104,-3.3407377105531104,-0.41128731897460646
-11.474118566697035,-4.886212241327066,-12.972579254055955,-7.60980828899957
-10.85787062952065,-4.821927380058383,-2.721987865773656,1.8305065121656359
12.742473890705268,7.337922378414927,-8.736588371458168,-8.956272811502808
-2.4299427151895943,-4.879739476779576,-5.590000642347633,-5.542896762891262
-0.32561550151307705,-4.050465730890101,-11.395465212755308,-11.010584463250561
14.60196061437119,9.998447045728486,-12.056494777548494,-11.748121255983198
2.2308584913233913,-2.6232567545949443,-7.00598017092817,-6.9850096204357675
7.335042753731461,2.2423443171326753,-11.033247538890647,-11.065946000338517
4.592169997653068,-0.23425405806085542,-12.942708752718831,-12.82236483862286
7.347328699111336,2.4349362974714923,-11.964895920982277,-11.932338280249972
-2.296906648160125,-4.052470785853362,-6.093575768943719,-4.709302809041066
2.6424666115805957,-2.3085046986590765,-12.76554793341921,-12.815413019503053
4.677966101682093,-0.5881352929886736,-4.531455752371225,-4.646384075612723
16.45244433253942,11.271994517260374,-12.355977196332697,-12.559363600583888
19.299703674909843,14.187959774024543,-12.835218432433344,-12.949290750319491
8.52461345407617,3.368817791833024,-11.765544257466217,-11.869742653072823
-5.416222819812463,-5.008559670192804,-2.2895711434602903,-1.4806624424228563
-11.615657173705435,-4.393768749031969,-8.497170622948548,-2.7251124608008395
-4.070262356205087,-4.6964987361040125,-3.2818538453717285,-1.8695252886158298
0.4450154989985533,-3.9139364976478372,-12.356997827244916,-12.191739154722601
6.636502244894787,2.2898731749997374,-8.019146111824032,-7.733658507440003
9.514448725955248,4.0712139123291,-7.457493129090949,-7.655089556854949
3.103471952090591,-1.8766002868382188,-6.463685324810499,-6.4428338098112725
2.6245051814012927,-2.1209185973697426,-9.103039191850307,-9.02169249605904
17.458134195364817,12.772665632242232,-12.642614201204948,-12.348262818213183
-11.904999043739359,-4.486566853926413,-3.964072372526503,1.7698801515337372
7.406544991419792,2.4260256591281277,-9.590558835053208,-9.5872572894845
5.367937819448215,0.4713996256085027,-5.425464914851221,-5.371631642405132
1.8743265915404432,-2.9649791631446036,-9.009804800069872,-8.994101432502978
0.6390676918474542,-3.954270458500707,-12.615550701114252,-12.66244001539555
-9.560913894815535,-4.664415975307748,-3.473033033872481,0.9014563435087339
-9.722468647278887,-4.948921097906571,-12.731394957069377,-8.563630469008025
1.4742315885678527,-2.9426658557861227,-4.223087292566711,-4.010419344756514
-2.3417043402685573,-4.90210185814824,-5.796179032286165,-5.8605488017823335
2.4204489925705426,-1.9170719924409587,-6.651888945928539,-6.339168638325468
-4.781060214000481,-4.343199345423106,-8.643554971930273,-6.309406831084922
-4.949421730428024,-4.6159663333124,-9.919135704389866,-7.840748985984417
-4.67414923814043,-4.579881337068675,-5.421458653242949,-3.5227012400880904
1.3453899347516103,-3.01139615153175,-4.749849768369932,-4.519211767004551
5.731478710569581,0.24044985840447586,-11.376103277171262,-11.689142369200209
7.345226773623087,1.9923547381028617,-9.896319789908656,-10.110512196467093
3.717066029508009,-0.953704742416013,-6.174021882195043,-6.0187469032804515
-7.754992320307524,-5.030862544277858,-3.6479816925255673,-10.821544219865288
4.908466807479067,0.010388106624387383,-5.424214002683065,-5.360309172172851
-5.073743304217021,-4.5368836112830335,-8.187630446676073,-5.818534381899213
-10.315452962843255,-4.511321043499944,-7.086506424992459,-2.1222452848700324
11.272280089068827,6.791099086029192,-8.686025222706064,-8.401932132889074
-6.2701423455651355,-5.070545815802296,-12.153414067501,-10.779407132978537
-8.731260864090828,-4.9234937550505045,-5.675765625430307,-4.494386204471296
-8.948216177612768,-4.844241163941811,-7.215181674859441,-3.5392938319035636
17.458134195364817,12.772665632242232,-12.642614201204948,-12.348262818213183
2.4204489925705426,-1.9170719924409587,-6.651888945928539,-6.339168638325468
2.6323250338138995,-2.6044505193316483,-4.932437500167277,-5.097048703113886
5.809588549656773,0.9263308436782864,-9.97671489853907,-9.895084130347566
9.763480169625245,4.617000045834999,-11.15876418121005,-11.246678245480622
12.372642118250587,7.494157831538319,-9.227055632524088,-9.161289648933261
0.3966622975936245,-3.9883976204025062,-10.859997662893065,-10.772005945778417
-0.8404467956831452,-4.1152570748226065,-3.382391585325511,-2.777363310410913
-11.695523314908975,-4.968714816694702,-9.834346096975404,-4.968251678366853
15.642874965763683,10.43983215399228,-11.952945685564396,-12.059120279544757
-4.008011429045764,-4.7247472072077965,-5.841049467421906,-4.447151708266432
1.5856159505626133,-4.162513090235692,-10.565881547588612,-11.384862628162544
1.7130382291248434,-3.425286387148784,-11.345588363065445,-11.586792893478666
-4.384279481668132,-4.6843939990560095,-4.8004045455901085,-3.0993386693431453
7.371593192263009,2.59824957270431,-8.687249921196171,-8.582379727361433
-2.1415625300577115,-4.830550432255254,-6.613487151257808,-6.841135460152154
12.982376294360563,8.604809465430929,-9.917333248642988,-9.607178428912666
5.802327256255322,1.28027008838699,-12.720975300163564,-12.258228157259952
2.0330898384348792,-2.6587309540756703,-9.411904491471711,-9.293519120516734
0.5082427952562321,-4.19857366348469,-7.552776244716972,-7.6566089635537775
3.445894059957932,-1.8112373468031775,-5.2169192801956195,-5.3813207233829035
-11.092357062688148,-4.8890343088074495,-2.804815521390377,-0.5553307588726759
-2.6542956037870766,-4.16095271775589,-7.000306892275392,-5.514982463312128
-11.31768054527987,-4.886350144101271,-6.890213339853129,-2.377794704169858
9.725386382412339,4.561614631360776,-12.25285963437908,-12.377753196342997
5.470513326201514,-0.20085235622223951,-8.158595711424931,-8.50365326770476
8.247872503783556,2.839459483290244,-10.660869306953183,-10.865574564098008
2.4052873965657113,-2.023029215029197,-10.47024798592642,-10.21341356491629
3.078175791786045,-1.5433047149596653,-9.2207729888755,-9.07461050826108
10.29633692204072,5.485261615987761,-12.461715838239183,-12.234728282182555
-4.781337967566058,-4.876369125740243,-7.11768420171708,-5.54811672778816
7.153857921844184,1.4177835709564648,-10.732128733835186,-11.190603330466539
-5.385427841628137,-4.849469825742345,-12.744990510586799,-10.450525500864849
3.805283283318752,-1.2400059142422855,-7.627985847997114,-7.656902553821016
2.7256377204090168,-1.9042338671599328,-5.872205089010038,-5.7344824921341075
0.8950393246011146,-3.9259829315370336,-5.630980060971036,-5.796314202498797
2.953034007440845,-1.9516738837118002,-9.753929737868052,-9.709416522316092
-12.112766673851208,-4.810082962645613,-2.5543891589140797,2.6765103437706106
3.8406514333566637,-1.0717320751254764,-12.246048197231662,-12.224953527336455
-1.6071101831426793,-4.320786482351601,-7.34033997974375,-6.568419701806651
-4.443109373561186,-4.982480138332529,-8.011385618302057,-7.547576808379111
9.082867293908228,3.9692541955614176,-10.49457525518592,-10.561172810860656
