,K_star,K_r_o,K_r_e,K_rstar_e
0,-4.489627388207755,-8.807093327646793,-3.3204860432186765,-4.794695712594763
1,-9.247055091853388,-0.5506906070475477,-10.219341947237057,-4.693675856500457
2,-6.832599299028394,-0.05875187315130681,-5.720530197344189,-1.940097735897945
3,10.454458587335736,9.059930709453495,0.2947779105817867,0.1822719910558046
4,-20.0450670262155,-6.809200893166063,-5.463478935645603,1.731290013776884
5,-9.657901101562864,-3.5661246451285704,-0.4163973051936498,3.1098719105142827
6,-21.421707180839654,-10.940214479017381,-0.37179311715344987,5.770294163787787
7,25.43515882475643,20.99857106546471,-8.784945063418496,-10.323386720952481
8,14.94981956902556,10.28963283135263,-4.70269638317833,-6.2003498112928215
9,-20.481654486848605,-13.436504921300969,3.5024854814337614,7.035501325497817
10,-10.513844648145888,-14.622635386877093,-8.851789528858102,-10.080978751328564
11,28.254563455831413,23.555809985809276,-10.294312564083532,-11.215704211398155
12,-25.52442224003564,-19.16158281582345,-1.0710289486572186,2.5693206355633915
13,13.846699608611184,21.498793830588607,-8.309048799519708,-3.5824893477545032
14,-26.116312194617578,-23.348342873503157,-1.5081954819350827,0.44021645270354526
15,-21.47914778010846,-19.16020336357987,-7.090589920419877,-5.133667224130392
16,-12.896959130320866,-6.1182570847403,0.18195142918178409,3.89629336645633
17,-27.27611317942371,-23.016129886348445,-8.66200522383246,-6.002836095752614
18,-22.387721099357265,-5.666891989107732,-10.333497451959895,-0.9716304021438917
19,-3.1897830408424888,-5.593146894478462,4.977457371398417,4.558590237495872
20,-2.9174482002482023,3.112878912775611,-6.952539779202709,-3.5262821125932833
21,-2.5795310737630963,-7.572713657799774,-2.9275421864411264,-4.4713107574757
22,14.269597401104578,9.462551950921267,-10.27308866788572,-11.503348638265763
23,-34.77458589341133,-24.109379849199165,-0.4566126722181707,5.0264944098722975
24,-26.455855779977806,-25.951978744013054,-3.681228076958859,-3.185198907951901
25,3.4527228983148923,7.894295376943852,-10.59400395703719,-7.56059174720648
26,-5.94412051075933,-3.3836357165062125,-8.904050106314227,-7.005887409173715
27,-35.68801464705155,-17.265270491472364,-9.39677773504225,0.7919471189622396
28,-25.90921808109958,-15.152290219392555,-5.7260494676920555,-0.04759600769027639
29,-14.51145735236431,-10.917922256090963,0.09914419364688776,1.9639709674066816
30,-12.099039836622914,0.4556967413501214,1.5121199742834017,8.053508452634784
31,13.584969422406935,11.265178605701422,-3.580831960776795,-3.7465756887658674
32,-20.164566988937104,-18.777347893518073,2.9915012119192497,3.729193270403088
33,5.690195612693216,5.6839281740278125,-0.07762132776676722,0.6101511175602852
34,-2.5288877249531865,-5.317899488483448,-1.0332983853522855,-2.014385252198311
35,-46.723766480876186,-30.26939328127808,-0.516601389171254,7.937185091278232
36,-5.456562727095731,-3.757238255962749,-5.783884251537225,-4.247552917054715
37,6.383308575051716,4.898150998431568,-10.560830890051024,-10.126136498096974
38,-16.802103673762716,-17.099131155723242,5.393900499497294,5.4096094484588395
39,-22.473970728470732,-12.012044368002025,6.695103057692535,12.035154344740073
40,20.077869868602626,15.533098917764416,-3.305842543355036,-4.725175178655686
41,0.7471306189788205,8.787681825438424,-6.298369896467017,-1.795315896738531
42,-4.235879761406665,-2.046376270994868,-6.3430106472874,-4.558811054429263
43,1.7837198942476569,-3.061116146989063,-2.172715957572154,-3.9406256500518833
44,-9.230586143102464,-8.002996273146985,-8.400348619711675,-6.872582163329805
45,1.5770304741488381,9.039514708515277,-10.256489336920877,-5.423212223090131
46,-7.844408866861887,-0.4257876179494584,-5.49655790597898,-0.8697181994915519
47,-24.023796980092218,-17.611558532758025,2.2879804953879086,5.562930219292583
48,-19.61935391290924,-19.616882221499182,1.772640551224355,2.243929022130449
49,-3.897312031576278,-9.134059802268073,2.057750205962032,0.23630339486046736
50,9.990353982551094,5.225795160742399,-6.334108396566307,-8.268728115377229
51,-12.18056165337126,-5.791930087619391,4.359915516997734,8.282436823048164
52,-24.55435037315232,-20.966585115215917,-2.3227994344058,0.22128611071310722
53,8.896855912121907,4.273483617235934,-4.786359173199407,-6.241404590778515
54,-4.544388057450639,-8.82344400920465,-5.184750322853272,-6.59253603401805
55,-37.9911365415697,-26.872994854410578,-0.06396649159332046,6.060472195042037
56,17.40439124651046,12.268004950516268,3.0239977032205694,1.263404723348727
57,5.058352801239408,12.919992029870224,-3.826939079752952,0.6389589514782568
58,-7.466526144851331,-10.691020276999916,-4.7495236199208275,-5.611987525409759
59,-1.803130186351197,3.2375174087091487,-9.655993183453797,-6.051682480136918
60,-10.732962735321717,-7.963785582426443,2.5545636291935176,4.192708038587874
61,-5.33034453660434,2.4482467772331518,-4.739580205875553,-0.2948092448629662
62,4.24079430663404,2.538795290718035,-9.350567798535534,-9.260211601901567
63,-29.38674234428831,-13.73294687477757,-1.3942139936085383,6.700342623981674
64,7.644928221988295,3.789639826558555,-4.85178604343394,-6.008694433743004
65,17.08259172905712,11.239370238824526,-5.871193141067682,-8.122965008413718
66,-12.107122785842785,-0.9477478913670172,2.051455014676206,8.134642580743181
67,-15.297772348890366,-19.642803642440338,-4.782715932954718,-6.00056412046937
68,3.170788606357533,7.445071367942549,-2.5404551068872134,0.5548466896554167
69,-22.85584494429451,-15.074597823946768,1.4250483840785222,5.770939038513326
70,-33.84704387970413,-21.8300657520071,-6.411005802765796,0.320710811765756
71,-8.761870205763039,-13.327675777769748,-11.212002742573066,-12.762145416510759
72,-24.779160000511453,-23.665474166245055,-6.360442967867796,-4.887577633570528
73,18.317326099902083,13.71958862267552,-3.7580261337993717,-5.399184942577021
74,-25.95046706348338,-28.184588611536213,-2.6501487623131474,-2.8728781579845304
75,-21.07933120165176,-19.694403145996453,0.6754238059588262,1.935030970286519
76,-4.725064174338809,-1.4879148773470634,2.360998357854182,4.5964107228946505
77,-24.85648962025559,-14.113226487920153,1.952174494452322,7.729202525887262
78,-5.972905785822217,-10.577091452803916,-6.665297119982957,-7.925299049259465
79,1.3455008513869053,0.26805852777229244,-7.439321355869078,-7.589933758657954
80,-20.570546767048764,-15.881399058015857,-0.8189422334431242,1.9654948573303965
81,-7.319682708205794,-12.40172591813457,-1.4984292914481294,-3.283687953102958
82,-15.504115261230037,-2.6584211192370244,-2.343594018768732,4.531765375232977
83,-2.9266516433032983,-0.8045435613890248,-0.8922098507211675,0.8783822152276954
84,5.354457413432527,9.676998551081159,-8.488231835151046,-5.8434169448252185
85,2.481496527325225,1.2738757107965775,-9.61798988318504,-9.317820196479271
86,17.845457432103892,17.967157754576977,-8.99875668307649,-8.339041066036545
87,9.597582895227879,10.64412465819629,-6.107472157586001,-4.946090649757339
